mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_classifier__max_depth,param_vectorization,param_vectorization__max_features,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.09783473014831542,0.007713098009654409,0.01420135498046875,0.002805786936476708,5,CountVectorizer(),5000,"{'classifier__max_depth': 5, 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.871606749816581,0.8906823184152605,0.871606749816581,0.8855465884079237,0.8883994126284875,0.8815683638169668,0.008294831814649338,14,0.8926802421574023,0.8893780957622455,0.8910291689598239,0.8913960741148413,0.8895818048422597,0.8908130771673145,0.0012204990270512123
0.09624977111816406,0.013004686998280786,0.01902909278869629,0.0061840778959704875,5,TfidfVectorizer(),1000,"{'classifier__max_depth': 5, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.8730741012472487,0.8899486426999267,0.8694057226705796,0.8877476155539251,0.8861967694566814,0.8812745703256724,0.008360444104616659,15,0.892863694734911,0.8901119060722803,0.8915795266923501,0.8880939277196844,0.8906823184152605,0.8906662747268973,0.001586646461862093
0.0978811264038086,0.007208238750570535,0.020180320739746092,0.006208378183720537,5,TfidfVectorizer(),1500,"{'classifier__max_depth': 5, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.8745414526779164,0.8855465884079237,0.8701393983859135,0.8870139398385913,0.8839941262848752,0.8802471011190441,0.006672854682215259,17,0.8930471473124197,0.8880939277196844,0.8912126215373326,0.8888277380297194,0.8914159941305942,0.8905194857459501,0.0018121026228000545
0.10495467185974121,0.006674882796079451,0.015545034408569336,0.00026246317050087345,5,TfidfVectorizer(),2000,"{'classifier__max_depth': 5, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.8708730741012473,0.8848129126925899,0.8708730741012473,0.8811445341159208,0.8839941262848752,0.8783395442591762,0.006216801719453521,20,0.8935975050449458,0.8879104751421757,0.8915795266923501,0.8884608328747019,0.8906823184152605,0.8904461316338868,0.0020805041666553947
0.11021461486816406,0.01318870585828284,0.015924644470214844,0.0006981652478102643,5,TfidfVectorizer(),5000,"{'classifier__max_depth': 5, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.8694057226705796,0.8848129126925899,0.8708730741012473,0.8833455612619222,0.8839941262848752,0.8784862794022429,0.006846790368879732,19,0.8939644101999633,0.8879104751421757,0.8915795266923501,0.8880939277196844,0.8910491562729274,0.8905194992054202,0.002278684279909548
0.09307599067687988,0.011460002950523187,0.01654973030090332,0.008349878194755238,10,CountVectorizer(),1000,"{'classifier__max_depth': 10, 'vectorization': CountVectorizer(), 'vectorization__max_features': 1000}",0.8708730741012473,0.8943506969919296,0.8796771826852531,0.8943506969919296,0.895741556534508,0.8869986414609736,0.009981800301761237,1,0.906989543203082,0.9042377545404513,0.9099247844432214,0.9084571638231517,0.9057226705796038,0.907066383317902,0.0019958625450638002
0.09600419998168945,0.008649350197655982,0.011216306686401367,0.006056309579047713,10,CountVectorizer(),1500,"{'classifier__max_depth': 10, 'vectorization': CountVectorizer(), 'vectorization__max_features': 1500}",0.8730741012472487,0.8914159941305942,0.8738077769625825,0.8936170212765957,0.895741556534508,0.8855312900303058,0.009968757648251033,4,0.906989543203082,0.9042377545404513,0.9099247844432214,0.9084571638231517,0.9057226705796038,0.907066383317902,0.0019958625450638002
0.10743589401245117,0.004370229485869714,0.014927244186401368,0.005178043184285079,10,CountVectorizer(),2000,"{'classifier__max_depth': 10, 'vectorization': CountVectorizer(), 'vectorization__max_features': 2000}",0.8730741012472487,0.8914159941305942,0.8767424798239178,0.8950843727072634,0.895007342143906,0.8862648580105861,0.00943844078174542,2,0.906989543203082,0.9040543019629426,0.9099247844432214,0.9086406164006604,0.9053558327219369,0.9069930157463686,0.0021272646578557874
0.11596121788024902,0.012603239573212572,0.020001983642578124,0.0056204191537011245,10,CountVectorizer(),5000,"{'classifier__max_depth': 10, 'vectorization': CountVectorizer(), 'vectorization__max_features': 5000}",0.8745414526779164,0.8914159941305942,0.8760088041085841,0.8943506969919296,0.895007342143906,0.8862648580105861,0.009066100577594056,2,0.906989543203082,0.9040543019629426,0.9099247844432214,0.9086406164006604,0.9053558327219369,0.9069930157463686,0.0021272646578557874
0.12751970291137696,0.010184649514992178,0.015732431411743165,0.0028407415544851626,10,TfidfVectorizer(),1000,"{'classifier__max_depth': 10, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1000}",0.8789435069699193,0.8892149669845928,0.8723404255319149,0.888481291269259,0.8847283406754772,0.8827417062862327,0.0063467411388747905,7,0.9077233535131168,0.906989543203082,0.9163456246560264,0.9093744267106952,0.90498899486427,0.9090843885894382,0.0038941678125721836
0.13703317642211915,0.016085561369243592,0.015663003921508788,0.0030158096248952405,10,TfidfVectorizer(),1500,"{'classifier__max_depth': 10, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 1500}",0.8782098312545855,0.8921496698459281,0.8752751283932502,0.8914159941305942,0.8876651982378855,0.8849431643724486,0.006928916353269086,5,0.9053384700055036,0.90442120711796,0.9156118143459916,0.906989543203082,0.9060895084372708,0.9076901086219615,0.004050235935369
0.14524669647216798,0.008315509549553044,0.014390277862548827,0.0027888229092699057,10,TfidfVectorizer(),2000,"{'classifier__max_depth': 10, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 2000}",0.8745414526779164,0.888481291269259,0.8752751283932502,0.8855465884079237,0.8861967694566814,0.8820082460410061,0.005883056790849369,10,0.90442120711796,0.9049715648504861,0.9086406164006604,0.9066226380480645,0.9059060895084373,0.9061124231851216,0.0014735279605851408
0.14977622032165527,0.00921026403898716,0.021668434143066406,0.00802814450594121,10,TfidfVectorizer(),5000,"{'classifier__max_depth': 10, 'vectorization': TfidfVectorizer(), 'vectorization__max_features': 5000}",0.8738077769625825,0.8921496698459281,0.871606749816581,0.8899486426999267,0.8854625550660793,0.8825950788782194,0.008385076978197509,8,0.9049715648504861,0.9049715648504861,0.9091909741331866,0.9064391854705559,0.9077402787967719,0.9066627136202975,0.00163237134792182
